id,created_date,updated_date,club_name,club_intro,club_profile_path,club_banner_path,status,member_id,club_info,club_main_category_id,club_region_id
678,03:27.0,30:33.0,Tennis LOVE2,Tennis LOVE2는 운동·액티비티 관련 다양한 활동을 함께하는 모임입니다.,,,1,7340,Tennis LOVE2 모임에서는 운동·액티비티에 관한 다양한 주제로 활동을 합니다.,3,2
679,26:22.0,40:03.0,행복증폭,연애·소개팅을(를) 좋아하는 사람들이 모인 행복증폭에 오신 것을 환영합니다.,,,1,8635,연애·소개팅 관련 정보를 교환하고 함께 성장하는 행복증폭 모임입니다.,8,6
680,26:55.0,24:57.0,연남 Resting place,푸드·드링크을(를) 좋아하는 사람들이 모인 연남 Resting place에 오신 것을 환영합니다.,,,1,9338,연남 Resting place 모임에서는 푸드·드링크에 관한 다양한 주제로 활동을 합니다.,4,6
681,57:42.0,53:40.0,DSC 대구 수영 클럽,운동·액티비티을(를) 좋아하는 사람들이 모인 DSC 대구 수영 클럽에 오신 것을 환영합니다.,,,1,9192,DSC 대구 수영 클럽 모임은 운동·액티비티에 대한 열정을 가진 사람들이 모이는 곳입니다.,3,8
682,02:58.0,44:09.0,조각모음,조각모음는 성장·자기개발 관련 다양한 활동을 함께하는 모임입니다.,,,1,8549,조각모음 모임은 성장·자기개발에 대한 열정을 가진 사람들이 모이는 곳입니다.,6,3
683,56:44.0,44:29.0,타인의 밑줄,타인의 밑줄는 문화·예술 관련 다양한 활동을 함께하는 모임입니다.,,,1,6843,타인의 밑줄 모임은 문화·예술에 관심 있는 분들을 위한 다양한 프로그램을 제공합니다.,2,2
684,12:22.0,47:50.0,월요집밥회,월요집밥회는 푸드·드링크 관련 다양한 활동을 함께하는 모임입니다.,,,1,1510,푸드·드링크 관련 정보를 교환하고 함께 성장하는 월요집밥회 모임입니다.,4,1
685,30:33.0,36:51.0,프렌즈,외국어을(를) 좋아하는 사람들이 모인 프렌즈에 오신 것을 환영합니다.,,,1,6217,외국어을(를) 좋아하는 사람들과 함께하는 프렌즈 모임입니다.,10,9
686,53:26.0,59:09.0,worthwhile,"이 모임, worthwhile는 여행·동행에 흥미를 가진 분들이 모이는 곳입니다.",,,1,3745,여행·동행 관련 정보를 교환하고 함께 성장하는 worthwhile 모임입니다.,5,11
687,44:01.0,43:21.0,새싹반,새싹반는 운동·액티비티을(를) 함께 즐기고 배우는 모임입니다.,,,1,1064,새싹반 모임에서는 운동·액티비티에 관한 다양한 주제로 활동을 합니다.,3,5
688,43:46.0,46:48.0,감성프레소,"이 모임, 감성프레소는 여행·동행에 흥미를 가진 분들이 모이는 곳입니다.",,,1,5093,감성프레소 모임에서는 여행·동행에 관한 다양한 주제로 활동을 합니다.,5,5
689,13:19.0,39:31.0,깨작깨작 그림 그려요,깨작깨작 그림 그려요는 문화·예술을(를) 함께 즐기고 배우는 모임입니다.,,,1,6282,깨작깨작 그림 그려요 모임에서는 문화·예술에 관한 다양한 주제로 활동을 합니다.,2,5
690,23:17.0,04:51.0,뮤직 로타리,문화·예술을(를) 좋아하는 사람들이 모인 뮤직 로타리에 오신 것을 환영합니다.,,,1,2266,뮤직 로타리 모임은 문화·예술에 관심 있는 분들을 위한 다양한 프로그램을 제공합니다.,2,1
691,54:19.0,27:46.0,핸드메이드 감성공예,핸드메이드 감성공예는 취미에 관심이 많은 분들을 위한 모임입니다.,,,1,6052,취미 관련 정보를 교환하고 함께 성장하는 핸드메이드 감성공예 모임입니다.,1,7
692,43:38.0,59:37.0,일상에 색을 더하다,"이 모임, 일상에 색을 더하다는 취미에 흥미를 가진 분들이 모이는 곳입니다.",,,1,9396,일상에 색을 더하다 모임은 취미에 관심 있는 분들을 위한 다양한 프로그램을 제공합니다.,1,15
693,46:23.0,16:34.0,책방,책방는 성장·자기개발 관련 다양한 활동을 함께하는 모임입니다.,,,1,9972,책방 모임은 성장·자기개발에 대한 열정을 가진 사람들이 모이는 곳입니다.,6,2
694,23:56.0,50:28.0,산만디,여행·동행을(를) 좋아하는 사람들이 모인 산만디에 오신 것을 환영합니다.,,,1,1354,여행·동행을(를) 좋아하는 사람들과 함께하는 산만디 모임입니다.,5,8
695,16:01.0,45:58.0,Bout'm,문화·예술을(를) 좋아하는 사람들이 모인 Bout'm에 오신 것을 환영합니다.,,,1,2434,Bout'm 모임은 문화·예술에 대한 열정을 가진 사람들이 모이는 곳입니다.,2,4
696,07:58.0,34:27.0,우리동네 마라톤,우리동네 마라톤는 운동·액티비티 관련 다양한 활동을 함께하는 모임입니다.,,,1,9710,운동·액티비티 관련 정보를 교환하고 함께 성장하는 우리동네 마라톤 모임입니다.,3,10
697,54:47.0,08:27.0,가로수길 라곰,가로수길 라곰는 연애·소개팅을(를) 함께 즐기고 배우는 모임입니다.,,,1,4837,가로수길 라곰 모임은 연애·소개팅에 대한 열정을 가진 사람들이 모이는 곳입니다.,8,12
698,43:33.0,23:36.0,음악으로 힐링,음악으로 힐링는 문화·예술을(를) 함께 즐기고 배우는 모임입니다.,,,1,8537,음악으로 힐링 모임에서는 문화·예술에 관한 다양한 주제로 활동을 합니다.,2,11
699,22:04.0,34:56.0,Ant Climbing,운동·액티비티을(를) 좋아하는 사람들이 모인 Ant Climbing에 오신 것을 환영합니다.,,,1,9003,운동·액티비티을(를) 좋아하는 사람들과 함께하는 Ant Climbing 모임입니다.,3,15
700,46:15.0,57:44.0,예술의 전당,예술의 전당는 문화·예술 관련 다양한 활동을 함께하는 모임입니다.,,,1,3343,예술의 전당 모임은 문화·예술에 대한 열정을 가진 사람들이 모이는 곳입니다.,2,4
701,22:31.0,40:34.0,꽃과 핸드메이드,꽃과 핸드메이드는 취미 관련 다양한 활동을 함께하는 모임입니다.,,,1,9811,꽃과 핸드메이드 모임은 취미에 관심 있는 분들을 위한 다양한 프로그램을 제공합니다.,1,4
702,58:29.0,29:30.0,조이콕,조이콕는 운동·액티비티 관련 다양한 활동을 함께하는 모임입니다.,,,1,5816,조이콕 모임에서는 운동·액티비티에 관한 다양한 주제로 활동을 합니다.,3,5
703,02:45.0,31:32.0,북유럽 Book You Love,"이 모임, 북유럽 Book You Love는 성장·자기개발에 흥미를 가진 분들이 모이는 곳입니다.",,,1,6961,성장·자기개발 관련 정보를 교환하고 함께 성장하는 북유럽 Book You Love 모임입니다.,6,10
704,31:52.0,07:44.0,TED 강연 스피치를 좋아하는 사람들,"이 모임, TED 강연 스피치를 좋아하는 사람들는 스터디에 흥미를 가진 분들이 모이는 곳입니다.",,,1,1947,스터디을(를) 좋아하는 사람들과 함께하는 TED 강연 스피치를 좋아하는 사람들 모임입니다.,11,4
705,57:46.0,11:31.0,고전읽기모임을 위한 공간,고전읽기모임을 위한 공간는 스터디을(를) 함께 즐기고 배우는 모임입니다.,,,1,942,고전읽기모임을 위한 공간 모임에서는 스터디에 관한 다양한 주제로 활동을 합니다.,11,4
706,38:49.0,44:59.0,SURFinU,"이 모임, SURFinU는 운동·액티비티에 흥미를 가진 분들이 모이는 곳입니다.",,,1,2471,운동·액티비티을(를) 좋아하는 사람들과 함께하는 SURFinU 모임입니다.,3,12
707,22:58.0,22:55.0,EUNOIA,EUNOIA는 동네·또래을(를) 함께 즐기고 배우는 모임입니다.,,,1,8230,동네·또래을(를) 좋아하는 사람들과 함께하는 EUNOIA 모임입니다.,7,7
708,14:11.0,36:40.0,턴.잇.업,턴.잇.업는 운동·액티비티에 관심이 많은 분들을 위한 모임입니다.,,,1,6835,운동·액티비티을(를) 좋아하는 사람들과 함께하는 턴.잇.업 모임입니다.,3,2
709,29:55.0,06:42.0,Songdo Eng,Songdo Eng는 외국어을(를) 함께 즐기고 배우는 모임입니다.,,,1,9417,Songdo Eng 모임은 외국어에 대한 열정을 가진 사람들이 모이는 곳입니다.,10,5
710,29:21.0,14:59.0,보드게임학과,보드게임학과는 취미을(를) 함께 즐기고 배우는 모임입니다.,,,1,1918,취미 관련 정보를 교환하고 함께 성장하는 보드게임학과 모임입니다.,1,2
711,03:40.0,51:25.0,다.감.다.정,다.감.다.정는 연애·소개팅 관련 다양한 활동을 함께하는 모임입니다.,,,1,392,다.감.다.정 모임은 연애·소개팅에 관심 있는 분들을 위한 다양한 프로그램을 제공합니다.,8,12
712,29:57.0,56:14.0,커피와 오늘의 잔업,"이 모임, 커피와 오늘의 잔업는 성장·자기개발에 흥미를 가진 분들이 모이는 곳입니다.",,,1,4372,커피와 오늘의 잔업 모임에서는 성장·자기개발에 관한 다양한 주제로 활동을 합니다.,6,2
713,49:23.0,01:00.0,헤이 온 와이,헤이 온 와이는 스터디에 관심이 많은 분들을 위한 모임입니다.,,,1,9939,헤이 온 와이 모임은 스터디에 대한 열정을 가진 사람들이 모이는 곳입니다.,11,4
714,30:25.0,44:30.0,핀즈 브레이크,핀즈 브레이크는 운동·액티비티 관련 다양한 활동을 함께하는 모임입니다.,,,1,2265,핀즈 브레이크 모임은 운동·액티비티에 관심 있는 분들을 위한 다양한 프로그램을 제공합니다.,3,9
715,56:17.0,12:40.0,퇴근길 취미g,퇴근길 취미g는 취미에 관심이 많은 분들을 위한 모임입니다.,,,1,4753,퇴근길 취미g 모임은 취미에 관심 있는 분들을 위한 다양한 프로그램을 제공합니다.,1,9
716,25:03.0,20:18.0,안단테,안단테는 여행·동행을(를) 함께 즐기고 배우는 모임입니다.,,,1,2433,안단테 모임에서는 여행·동행에 관한 다양한 주제로 활동을 합니다.,5,13
717,06:11.0,01:52.0,북카페,북카페는 성장·자기개발에 관심이 많은 분들을 위한 모임입니다.,,,1,3509,북카페 모임은 성장·자기개발에 관심 있는 분들을 위한 다양한 프로그램을 제공합니다.,6,1
718,34:41.0,23:45.0,이천 영어 회화 & 입트영EBS,이천 영어 회화 & 입트영EBS는 외국어에 관심이 많은 분들을 위한 모임입니다.,,,1,6146,외국어 관련 정보를 교환하고 함께 성장하는 이천 영어 회화 & 입트영EBS 모임입니다.,10,7
719,40:06.0,54:15.0,올댓기타,취미을(를) 좋아하는 사람들이 모인 올댓기타에 오신 것을 환영합니다.,,,1,5663,올댓기타 모임은 취미에 관심 있는 분들을 위한 다양한 프로그램을 제공합니다.,1,5
720,33:47.0,42:17.0,북티플,성장·자기개발을(를) 좋아하는 사람들이 모인 북티플에 오신 것을 환영합니다.,,,1,8736,북티플 모임은 성장·자기개발에 관심 있는 분들을 위한 다양한 프로그램을 제공합니다.,6,11
721,18:24.0,01:51.0,컬러링&DIY 페인팅,컬러링&DIY 페인팅는 취미을(를) 함께 즐기고 배우는 모임입니다.,,,1,672,취미을(를) 좋아하는 사람들과 함께하는 컬러링&DIY 페인팅 모임입니다.,1,12
722,43:26.0,17:59.0,WINNER,WINNER는 운동·액티비티 관련 다양한 활동을 함께하는 모임입니다.,,,1,1770,WINNER 모임은 운동·액티비티에 대한 열정을 가진 사람들이 모이는 곳입니다.,3,9
723,34:07.0,19:20.0,소담 살롱,소담 살롱는 연애·소개팅을(를) 함께 즐기고 배우는 모임입니다.,,,1,3081,연애·소개팅을(를) 좋아하는 사람들과 함께하는 소담 살롱 모임입니다.,8,10
724,24:06.0,26:20.0,Weekday E.F.E.,"이 모임, Weekday E.F.E.는 외국어에 흥미를 가진 분들이 모이는 곳입니다.",,,1,9245,Weekday E.F.E. 모임은 외국어에 대한 열정을 가진 사람들이 모이는 곳입니다.,10,11
725,02:45.0,12:09.0,랑쌤드럼,문화·예술을(를) 좋아하는 사람들이 모인 랑쌤드럼에 오신 것을 환영합니다.,,,1,858,문화·예술 관련 정보를 교환하고 함께 성장하는 랑쌤드럼 모임입니다.,2,5
726,48:20.0,15:54.0,담화,담화는 연애·소개팅을(를) 함께 즐기고 배우는 모임입니다.,,,1,4480,연애·소개팅 관련 정보를 교환하고 함께 성장하는 담화 모임입니다.,8,12
727,24:44.0,16:35.0,Buen Camino,"이 모임, Buen Camino는 성장·자기개발에 흥미를 가진 분들이 모이는 곳입니다.",,,1,2887,성장·자기개발을(를) 좋아하는 사람들과 함께하는 Buen Camino 모임입니다.,6,4
728,43:32.0,35:37.0,옹기종기,여행·동행을(를) 좋아하는 사람들이 모인 옹기종기에 오신 것을 환영합니다.,,,1,7247,옹기종기 모임에서는 여행·동행에 관한 다양한 주제로 활동을 합니다.,5,3
729,46:37.0,09:11.0,감성살롱,감성살롱는 동네·또래에 관심이 많은 분들을 위한 모임입니다.,,,1,7738,동네·또래 관련 정보를 교환하고 함께 성장하는 감성살롱 모임입니다.,7,6
730,24:15.0,24:28.0,아이밋,아이밋는 여행·동행을(를) 함께 즐기고 배우는 모임입니다.,,,1,1421,아이밋 모임은 여행·동행에 관심 있는 분들을 위한 다양한 프로그램을 제공합니다.,5,6
731,46:19.0,28:40.0,세종 영어 스터디그룹,세종 영어 스터디그룹는 외국어에 관심이 많은 분들을 위한 모임입니다.,,,1,7373,세종 영어 스터디그룹 모임은 외국어에 대한 열정을 가진 사람들이 모이는 곳입니다.,10,6
732,28:25.0,08:43.0,수제공방,수제공방는 취미을(를) 함께 즐기고 배우는 모임입니다.,,,1,8755,취미 관련 정보를 교환하고 함께 성장하는 수제공방 모임입니다.,1,11
733,35:55.0,30:30.0,꿈꾸는 놀이터 꿈. 터,꿈꾸는 놀이터 꿈. 터는 여행·동행을(를) 함께 즐기고 배우는 모임입니다.,,,1,3749,꿈꾸는 놀이터 꿈. 터 모임에서는 여행·동행에 관한 다양한 주제로 활동을 합니다.,5,13
734,56:34.0,12:58.0,러닝크루 발광,러닝크루 발광는 운동·액티비티에 관심이 많은 분들을 위한 모임입니다.,,,1,6097,러닝크루 발광 모임은 운동·액티비티에 대한 열정을 가진 사람들이 모이는 곳입니다.,3,14
735,34:31.0,00:07.0,문. 사. 철,스터디을(를) 좋아하는 사람들이 모인 문. 사. 철에 오신 것을 환영합니다.,,,1,4609,스터디을(를) 좋아하는 사람들과 함께하는 문. 사. 철 모임입니다.,11,7
736,36:01.0,36:37.0,Book을 울려라!,성장·자기개발을(를) 좋아하는 사람들이 모인 Book을 울려라!에 오신 것을 환영합니다.,,,1,2848,Book을 울려라! 모임에서는 성장·자기개발에 관한 다양한 주제로 활동을 합니다.,6,9
737,54:23.0,32:07.0,헬퍼스 하이 Helpers High,여행·동행을(를) 좋아하는 사람들이 모인 헬퍼스 하이 Helpers High에 오신 것을 환영합니다.,,,1,6436,헬퍼스 하이 Helpers High 모임은 여행·동행에 관심 있는 분들을 위한 다양한 프로그램을 제공합니다.,5,13
738,55:52.0,11:58.0,꼼지락 핸드메이드,꼼지락 핸드메이드는 취미을(를) 함께 즐기고 배우는 모임입니다.,,,1,6007,꼼지락 핸드메이드 모임은 취미에 관심 있는 분들을 위한 다양한 프로그램을 제공합니다.,1,2
739,26:39.0,41:19.0,동그라미,동그라미는 여행·동행을(를) 함께 즐기고 배우는 모임입니다.,,,1,5830,동그라미 모임은 여행·동행에 관심 있는 분들을 위한 다양한 프로그램을 제공합니다.,5,7
